Item Description,GTIN,Pack Type,Price,UOM,Category
SPICE BBQ GRND,10074865309971,1/18 OZ,$14.83,EA,MISC.
SPICE BBQ KOREAN,00814076022633,1/16 OZ,$24.40,CS,MISC.
SPICE BLACK MAGIC SALT FREE,00814076027133,1/16 OZ,$22.81,CS,MISC.
SPICE BLEND BERBERE,00814076023586,1/18 OZ,$23.91,CS,MISC.
SPICE BLEND BLACK & BLEU,00814076020936,1/18 OZ,$29.24,CS,MISC.
SPICE BLEND BUFFALO LEMON PPR,00810092183129,1/21 OZ,$21.91,CS,MISC.
SPICE BLEND CHILE CON LIMON,00814076025344,1/20 OZ,$18.68,CS,MISC.
SPICE BLEND CHIMICHURRI,00814076024507,1/16 OZ,$20.69,CS,MISC.
SPICE BLEND GREEK FREAK,00814076020974,1/16 OZ,$21.76,CS,MISC.
SPICE BLEND GREEK FRK SLT FREE,00814076027003,1/11.5OZ,$20.78,CS,MISC.
SPICE BLEND HOT CHICKEN,00814076024361,1/20 OZ,$24.68,CS,MISC.
SPICE BLEND KIMCHI,00687080664164,1/15 OZ,$37.05,CS,MISC.
SPICE BLEND LEMON PPR SLT FREE,00814076027027,1/18 OZ,$25.05,CS,MISC.
SPICE BLEND RLLY RANCH SLT FR,00814076026891,1/16 OZ,$23.35,CS,MISC.
SPICE BLEND SALT PEPPER GARLIC,00810092183259,1/18 OZ,$18.76,CS,MISC.
SPICE BLEND SHICHIMI TOGARASHI,00687080513585,6/16 OZ,$125.11,CS,MISC.
SPICE BLEND SHICHIMI TOGARASHI,00687080513561,1/16 OZ,$38.59,CS,MIXES
SPICE BLEND SMKY HNY HABANERO,00814076021025,1/24 OZ,$25.17,CS,MISC.
SPICE CARAWAY SEED WH,10074865250914,1/1 LB,$14.87,EA,MISC.
SPICE CARDAMOM BLK COARSE,00687080534979,1/15 OZ,$75.81,CS,MISC.
SPICE CARDAMOM SEED WHL BLK,00687080144963,1/8 OZ,$41.21,CS,MISC.
SPICE CELERY SALT,10074865250938,1/30OZ,$9.38,EA,MISC.
SPICE CELERY SEED WH,10074865250969,1/1LB,$11.69,EA,MISC.
SPICE CHILE PWDR AJI PANCA,00687080275155,1/1.25LB,$40.18,CS,MISC.
SPICE CHILE PWDR ANCHO,00687080249552,1/20 OZ.,$33.40,CS,MISC.
SPICE CHILE PWDR ANCHO,00687080252620,6/20 OZ,$105.11,CS,MISC.
SPICE CHILE PWDR GUAJILLO,00687080264449,1/18 OZ,$30.55,CS,MISC.
SPICE CHILE PWDR NEW MEXICO,00687080071535,1/18 OZ,$30.67,CS,MISC.
SPICE CHILI AJI AMARILLO PWDR,00687080264289,1/18 OZ,$38.99,CS,MIXES
SPICE CHILI ANCHO HNY CITRUS,00687080611595,1/22 OZ,$45.54,CS,MIXES
SPICE CHILI POWDER DRK,10074865251003,1/5.5 LB,$54.69,EA,MISC.
SPICE CHILI POWDER LT,10074865251010,1/18 OZ,$11.59,EA,MISC.
SPICE CHILI POWDER LT,10074865251027,1/5.5LB,$54.70,EA,MISC.
SPICE CHILI POWDER LT,00074865254328,1/25LB,$181.62,CS,MISC.
SPICE CHILI PWDR DRK,10074865898413,1/20 OZ,$12.75,EA,MISC.
SPICE CHIVE FREEZE DRIED,10074865310359,1/1.35OZ,$9.96,EA,MISC.
SPICE CINNAMON GRND PURE,10052100010684,6/18 OZ,$87.14/$14.52,CS/EA,MISC.
SPICE CINNAMON GROUND,10074865254004,1/5 LB,$63.62,EA,MISC.
SPICE CINNAMON GROUND BAKER,10074865251041,1/15OZ,$16.01,EA,MISC.
SPICE CINNAMON STICK,10074865251072,1/8OZ,$20.14,EA,MISC.
SPICE CLOVE GRND,10074865251089,1/1LB,$28.87,EA,MISC.
SPICE CLOVE WH,10074865251096,1/11OZ,$22.61,EA,MISC.
SPICE CORIANDER GRND,10074865251102,1/14 OZ,$12.44,EA,MISC.
SPICE CORIANDER SEED XTRA BOLD,00687080002584,6/9 OZ,$46.28,CS,MISC.
SPICE CORIANDER WHL ORGANIC,00687080421026,1/9 OZ,$22.12,CS,MISC.
SPICE CREAM OF TARTAR,10074865251126,1/25 OZ,$22.60,EA,MISC.
SPICE CUMIN GRND,10074865251140,1/14 OZ,$12.95,EA,MISC.
SPICE CUMIN GRND,10074865310014,1/4.5 LB,$65.23,EA,MISC.
SPICE CURRY POWDER,10074865251171,1/1LB,$14.79,EA,MISC.
SPICE DILL WEED WH,10074865251201,1/5OZ,$15.69,EA,MISC.
SPICE FENNEL SEED WHL,10074865251225,1/14OZ,$14.64,EA,MISC.
SPICE FENUGREEK SEED,00687080070507,1/24 OZ,$27.42,CS,MISC.
SPICE FIVE CHINESE,10052100319664,1/1LB,$21.62,EA,MISC.
SPICE FIVE POWDER,00814076020172,1/16 OZ,$26.50,CS,MISC.
SPICE FIVE PWDR,00687080070521,1/16 OZ,$42.52,CS,MISC.
SPICE FIVE PWDR,00687080010268,6/16 OZ,$146.03,CS,MISC.
SPICE GARAM MASALA,00687080070569,1/14 OZ,$32.60,CS,MISC.
SPICE GARAM MASALA,00687080030839,6/14OZ,$94.96,CS,MISC.
SPICE GARLIC GRANULATED,10074865251256,1/7.25LB,$95.63,EA,MISC.
SPICE GARLIC GRANULATED,10074865799079,1/26OZ,$23.92,EA,MISC.
SPICE GARLIC GRANULATED,10074865312650,1/25 OZ,$11.66,EA,MISC.
"SPICE GARLIC JUNKIE, MCKENZIE",00814076024521,1/20 OZ,$26.13,CS,MISC.
SPICE GARLIC POWDER,10052100751075,1/30 LB,$331.44,CS,MISC.
SPICE GARLIC POWDER BLACK,10889356000851,1/25 OZ.,$30.59,EA,GARLIC/ONION
SPICE GARLIC PPR CAL STY,10074865894675,1/22OZ,$18.17,EA,MISC.
SPICE GARLIC PWDR,10074865898376,1/21OZ,$19.29,EA,GARLIC MISC
SPICE GARLIC SALT,10074865898383,1/41.25Z,$13.43,EA,GARLIC MISC
SPICE GARLIC SALT W/PARSLEY,10021500800300,6/28 OZ,$65.25/$10.88,CS/EA,MISC.
SPICE GINGER GRND,10734730605958,1/12.5OZ,$16.90,EA,MISC.
SPICE GROUND SUMAC,00687080071207,1/18 OZ,$33.17,CS,MISC.
SPICE HERB DE PROVENCE,00687080070620,1/7 OZ,$31.18,CS,MISC.
SPICE HERB DE PROVENCE,00687080002232,6/7 OZ,$88.43,CS,MISC.
SPICE LEMON PEPPER,10052100427840,1/25LB,$172.61,CS,MISC.
SPICE LEMON PEPPER,10074865898406,1/28OZ,$16.09,EA,MISC.
SPICE LIME KAFFIR LEAVES GRND,00687080522471,1/12 OZ,$41.78,CS,MISC.
SPICE MARJORAM LVS,10052100323227,1/4 OZ,$11.08,EA,MISC.
SPICE MASALA CURRY VADOUV FRCH,00687080512908,1/20 OZ,$36.59,CS,MISC.
SPICE MUSTARD GROUND DRY,10074865251423,1/1 LB,$9.63,EA,MISC.
SPICE MUSTARD SEED WHL,10052100323241,1/22OZ,$10.92,EA,MISC.
SPICE MUSTARD SEED YEL,00687080249651,1/24 OZ,$31.52,CS,MISC.
SPICE NUTMEG GROUND,10074865251454,1/1LB,$22.42,EA,MISC.
SPICE ONION GRANULATED,10074865251485,1/18 OZ,$10.99,EA,MISC.
SPICE ONION GRANULATED,10052100323609,3/5.75LB,$159.23/$53.08,CS/EA,MISC.
SPICE ONION POWDER,10074865251492,1/5.5LB,$40.77,EA,MISC.
SPICE ONION POWDER,10074865312698,1/20OZ,$6.01,EA,MISC.
SPICE ONION SALT,10074865251515,1/36 OZ,$9.75,EA,MISC.
SPICE OREGANO GROUND,10074865251539,1/13 OZ,$14.31,EA,MISC.
SPICE OREGANO LEAF,10074865253953,1/1.5 LB,$28.48,EA,MISC.
SPICE OREGANO LEAF WH,10074865253946,1/5OZ,$9.13,EA,MISC.
SPICE OREGANO LEAVES,10734730511303,1/1.75LB,$17.60,EA,MISC.
SPICE OREGANO MEXICAN,00687080328141,1/3 OZ,$24.17,CS,MISC.
SPICE OREGANO WHL LEAVES MEX,10734730127030,1/1.5#,$30.47,EA,MISC.
SPICE PAPRIKA DOM GRND,10074865207864,1/4.5LB,$24.10,EA,MISC.
SPICE PAPRIKA HOT SMK,00687080070897,1/20 OZ,$29.98,CS,MISC.
SPICE PAPRIKA HUNGARIAN GROUND,10074865251607,1/5.25LB,$60.54,EA,MISC.
SPICE PAPRIKA SMK,10052100043231,1/17 OZ.,$19.10,EA,MISC.
SPICE PAPRIKA SPANISH,10052100324545,1/18OZ,$16.22,EA,MISC.
SPICE PAPRIKA SPANISH FCY,10074865251560,1/5.25LB,$72.85,EA,MISC.
SPICE PAPRIKA SPANISH XFCY,10052100410040,1/25 LB,$207.35,CS,MISC.
SPICE PAPRIKA XFCY,10074865251577,1/1 LB,$12.30,EA,MISC.
SPICE PAPRIKA XFCY,10074865251584,1/5.25LB,$60.98,EA,MISC.
SPICE PARSLEY FLAKE,10074865251621,1/2OZ,$5.59,EA,MISC.
SPICE PARSLEY FLAKE,10074865251638,1/10OZ,$16.30,EA,MISC.
SPICE PEPPER BLK COARSE GRND,10074865251645,1/1 LB,$17.78,EA,BLACK PEPPER
SPICE PEPPER BLK COARSE GRND,10052100300495,1/25 LB,$363.02,CS,BLACK PEPPER
SPICE PEPPER BLK CRACKED,10074865251669,1/1 LB,$17.44,EA,BLACK PEPPER
SPICE PEPPER BLK CRSE GRND,10074865251652,1/5LB,$86.32,EA,BLACK PEPPER
SPICE PEPPER BLK FINE GRND,00687080010718,6/14 OZ,$76.66,CS,BLACK PEPPER
SPICE PEPPER BLK GRND PURE,10074865251690,1/5LB,$82.99,EA,BLACK PEPPER
SPICE PEPPER BLK GRND PURE,10074865898352,1/18 OZ,$19.12,EA,BLACK PEPPER
SPICE PEPPER BLK POCH SHKR GRD,10074865310960,1/2 LB,$34.60,EA,BLACK PEPPER
SPICE PEPPER BLK SHAKER GRND,10074865271544,1/5 LB,$84.66,EA,BLACK PEPPER
SPICE PEPPER BLK TABLE GRND,10074865251713,1/5LB,$82.99,EA,BLACK PEPPER
SPICE PEPPER BLK TABLE GRND,00074865254410,1/25 LB,$363.02,CS,BLACK PEPPER
SPICE PEPPER BLK TABLE GRND ME,10074865799109,1/18 OZ,$19.12,EA,BLACK PEPPER
SPICE PEPPER BLK WHL,10074865799062,1/19.5OZ,$21.08,EA,BLACK PEPPER
SPICE PEPPER BLK WHL,10074865251737,1/5.75LB,$97.47,EA,BLACK PEPPER
SPICE PEPPER CAYENNE GRND,10074865251744,1/14OZ,$10.43,EA,MISC.
SPICE PEPPER CAYENNE GRND,10074865251751,1/4.5LB,$51.98,EA,MISC.
SPICE PEPPER CHILE GRND ANCHO,10052100329816,1/1LB,$25.57,EA,MISC.
SPICE PEPPER RED CRUSHD PACKET,00074865648547,500/1GM,$25.26,CS,MISC.
SPICE PEPPER RED CRUSHED,10074865310038,1/3.25LB,$43.01,EA,MISC.
SPICE PEPPER RED CRUSHED,10074865898369,1/13OZ,$11.30,EA,MISC.
SPICE PEPPER SEASONED,10021500808061,6/10.3OZ,$82.56,CS,MISC.
SPICE PEPPER SUPREME,10074865558768,1/21OZ,$26.69,EA,MISC.
SPICE PEPPER WHITE GROUND,10074865251799,1/18 OZ,$30.85,EA,MISC.
SPICE PEPPER WHITE GROUND,10074865251805,1/5 LB,$133.32,EA,MISC.
SPICE PEPPER WHITE GROUND,10074865202470,1/5LB,$72.65,EA,MISC.
SPICE PEPPERCORN BLK GRINDER,10052100587964,6/6CT,$92.75,CS,MISC.
SPICE PEPPERCORN GREEN,00687080000214,6/8 OZ,$158.00,CS,MISC.
SPICE PEPPERCORN PNK,00687080071009,1/8 OZ,$34.71,CS,MISC.
SPICE PEPPERCORN PNK,00687080000207,6/8OZ,$107.56,CS,MISC.
SPICE PEPPERCORN SZECHUAN,00687080761580,6/6.5 OZ,$156.12,CS,MISC.
SPICE PICKLING WHL,10074865251829,1/13 OZ,$13.45,EA,MISC.
SPICE POPPY SEED WHL,10074865251843,1/20OZ,$11.28,EA,MISC.
SPICE PUMPKIN PIE,00687080310207,6/16 OZ,$111.49,CS,MISC.
SPICE RED PEPPER GRND,10052100310791,1/25 LB,$191.19,CS,MISC.
SPICE ROSEMARY WH,10074865251911,1/6OZ,$11.57,EA,MISC.
SPICE SAFFRON,00787984141485,1/1 OZ,$75.16,CS,MISC.
SPICE SAGE RUBBED,10074865251959,1/6OZ,$14.23,EA,MISC.
SPICE SALT HIMALAYAN PNK MED,00687080328080,1/35 OZ,$29.35,CS,SPECIALTY
SPICE SESAME SEED BLK,10052100357055,1/18OZ,$14.78,EA,MISC.
SPICE SESAME SEED WHL WHITE,10734730445721,1/16OZ,$8.55,EA,MISC.
SPICE TANDOORI,00687080071221,1/20 OZ,$37.62,CS,MISC.
SPICE TANDOORI,00687080033809,6/20 OZ,$132.52,CS,MISC.
SPICE TARRAGON LEAVES WHL,10074865252048,1/3.5OZ,$14.64,EA,MISC.
SPICE THYME GROUND,10074865252055,1/11 OZ,$15.23,EA,MISC.
SPICE THYME LEAVES WHL,10074865310052,1/6OZ,$10.76,EA,MISC.
SPICE THYME LEAVES WHL,10074865310083,1/27.5OZ,$40.60,EA,MISC.
SPICE TURMERIC GRND,00687080071269,1/18 OZ,$27.70,CS,MISC.
SPICE TURMERIC GRND,00687080031119,6/18OZ,$69.08,CS,MISC.
SPICE TURMERIC GROUND,10074865252086,1/1LB,$14.42,EA,MISC.
SPICE ZAHTAR,00687080071283,1/16 OZ,$36.59,CS,MISC.
Spicy Sweet Chili Chips XVL,00028400707640,24/2.5 oz,$33.50,CS,Bulk Snacks
SPOON PLASTIC  1000CT,,1/1000 CT,$59.69,CS,TABLE SERVICE
Spray Food Release Grid Iron,10080378147207,6/14 oz,$35.48,CS,FATS AND OILS
SPREAD CHOC HZNUT NUTELLA,10009800806031,2/6.6LB,$52.94,CS,MISC.
SPREAD CHOC NUTELLA JAR FDSRV,10009800870117,12/26.5OZ,$95.21,CS,MISC.
Spread Chocolate Hazelnut,10009800893710,15/13 oz,$71.32,CS,General Grocery
SPREAD CHOCOLATE HZLNT BAG,10009800870193,6/35.2OZ,$52.94,CS,JAM/JELL-MISC
SPREAD NUT BTR ALMOND SMOOTH,00012453010215,1/7.5 LB,$144.30,CS,MISC
SPRING ROLL VIETNAMESE 8632,00745378863207,200 / 1.25 OZ,$207.20,CS,PREPARED FOODS
SPRING ROLL WRAPPER 8 IN,10072869710021,40 / 11 OZ,$103.11,CS,PANTRY
SPRINGROLL BUFFALO STYLE CHICKEN K8639,00745378863900,200 / 1.15 OZ,$212.96,CS,PREPARED FOODS
SPRINGROLL VEG MINI K8661 MTO,00745378866109,200 / 0.65 OZ,$161.83,CS,PREPARED FOODS
Sprkling Water Island Punch,10850017142470,3/8/12 oz,$23.99/$8.00,CS/BX,Miscellaneous
Squeeze Almond Classic Butter,00894455000285,6/10/1.15 oz,$62.54/$10.42,CS/BX,Miscellaneous Snack
Squeeze Honey Peanut Butter,00855188003097,6/10/1.15 oz,$35.54/$5.92,CS/BX,Miscellaneous Snack
Squeeze Pack Choc Hazelnut Btr,00894455000582,6/10/1.15 oz,$56.86/$9.48,CS/BX,Snacks
Star Crunch FOA,00024300894329,6/12/3 oz,$53.81,CS,Pastry
Starburst All Pink Share Size,10022000278651,6/24/3.45 oz,$281.59/$46.93,CS/BX,Singles-Non-Chocolat
Starburst FaveREDS,10040000329708,12/24/2.07 oz,$353.63/$29.47,CS/BX,Singles-Non-Chocolat
Starburst Favereds Share Size,10022000200447,6/24/3.45 oz,$281.59/$46.93,CS/BX,Big Block/King Size
Starburst Goodies Favered,10022000300321,12/1.8 oz,$23.33,CS,Bag Candy
Starburst Goodies Original,10022000300338,12/1.8 oz,,CS,Bag Candy
Starburst Gummies All Pink,10022000298383,12/5 oz,$23.33,CS,Bag Candy
Starburst Gummies Sour Pack,10022000298529,12/5 oz,$23.33,CS,Bag Candy
Starburst Minis Favereds,10022000266399,8/8 oz,$20.20,CS,Count Goods
Starburst Minis Orig ShareSize,10022000201604,6/15/3.5 oz,$176.00/$29.33,CS/BX,Big Block/King Size
Starburst Minis Orig Stand Up,10022000201611,8/8 oz,$20.20,CS,Count Goods
Starburst Minis Original Sngl,10022000228953,12/24/1.85 oz,,CS/BX,Singles-Non-Chocolat
Starburst Orig Tear N Share,10040000144516,6/24/3.45 oz,$281.59/$46.93,CS/BX,Big Block/King Size
Starburst Original,10022000279788,6/1/15.6 oz,$26.06,CS,Bag Candy
Starburst Original Fruit Chews,10040000011511,10/36/2.07 oz,$442.03/$44.20,CS/BX,Singles-Non-Chocolat
Starburst Original Peg Bag,10040000141140,12/7.2 oz,$23.33,CS,Bag Candy
Starburst Original Standup,10022000280869,6/50 oz,$63.85/$10.64,CS/BX,Bag Candy
Starburst Sour,10022000330113,12/24/2.07 oz,$353.63/$29.47,CS/BX,Singles-Non-Chocolat
Starburst Sour Share Size,10022000330120,6/24/3.45 oz,$281.59/$46.93,CS/BX,Singles-Non-Chocolat
Starbust Gummies Original,10022000298420,12/5 oz,$23.33,CS,Bag Candy
Steak Strip Venison,10732153029634,20/.8 oz,$34.46,BX,Meat Snacks
Steamer Hot Dog Steamin Demon,,1/1 ct,$843.08/$843.08,CS/EA,MISC FOOD
Sticks Jalepeno Poppers,10720495308814,6/2.25 oz,$9.60,CS,Bagged Vend Size
STIR STICKS 5 IN 1000CT/10CS,10071287060128,10/1000 EA,$3.53,EA,TABLE SERVICE
STIR STICKS 6.5 IN 10/1000CT,10071287060138,10/1000 EA,$4.59,EA,TABLE SERVICE
STIR STICKS 8-IN 1000CT/10CS,10071287860226,10/1000 EA,$4.73,EA,TABLE SERVICE
STIR STICKS 8-IN 500CT/10CS,40810171620352,1/500 CT,$3.37,EA,TABLE SERVICE
Stirrer 7 75in Unwrpd Affex,50601999471229,10/500 ct,$18.63,CS,Miscellaneous
Strawberries Whte Milk Chocolt,10850012117183,8/5 oz,$34.02,CS,Miscellaneous
Strawberry Freeze Dried Whi,10850048358277,6/3.4 oz,$26.51,CS,Miscellaneous
Strawberry Peanut Butter,00829262004805,4/12/2.1 oz,$46.62/$11.66,CS/BX,Granola Bars
Strawberry Puffs Peg Bag,10020709012569,12/4.25 oz,$18.29,CS,Bag Candy
Strawberry Sugar Wafer,10027800072492,12/12/2.75 oz,$118.52/$9.88,CS/BX,Cookies
Straws Veggie Scream Hot,00829515324131,24/.75 oz,$25.02,CS,Bagged Vend Size
SUGAR 1000CT,10049200902711,1/1000 IND,$16.00,CS,TABLE SERVICE
SUGAR BROWN DARK CANE,10049200056001,24/1 LB,$34.58,CS,PACKAGES
SUGAR BROWN DARK CANE,00734730143156,1/50LB,$51.54,CS,BULK
SUGAR BROWN GOLDEN CANE,30015800062326,16/2 LB,$44.96,CS,PACKAGES
SUGAR BROWN LIGHT CANE,00074865990301,1/25LB,$28.34,CS,BULK
SUGAR BROWN LIGHT CANE,10049200056759,24/1 LB,$34.58,CS,BULK
SUGAR CONFECTIONER 10X CANE,10074865755396,12/2LB,$33.24,CS,PACKAGES
SUGAR CONFECTIONER 10X CANE,00734730143187,1/50LB,$51.25,CS,BULK
SUGAR FB 2000CT,10049200901929,2000/0.11 OZ,$27.10,CS,TABLE SERVICE
SUGAR GRAN CANISTER 24/20OZ,049200045756,1/20 OZ,$3.55,EA,TABLE SERVICE
SUGAR GRANULATED 20/2LB,30049200045757,1/2 LB,$3.76,EA,TABLE SERVICE
Sugar Granulated Canister,10049200007256,24/20 oz,$60.98/$2.54,CS/BX,Sugar
SUGAR GRANULATED CANSTR CANE,10049200007256,24/20 OZ,$43.18,CS,MISC.
Sugar Granulated Carton,10049200043506,24/2 lb,$70.45,CS,Sugar
Sugar Granulated Pkt,00049200005057,2000/.1 oz,$21.57,CS,Sugar
SUGAR GRANULATED XFINE CANE,00074865034722,1/25LB,$22.31,CS,BULK
SUGAR GRANULATED XFINE CANE,30049200047546,4/10LB,$42.53,CS,BULK
SUGAR GRANULATED XFN,00049200009505,1/50 LB,$41.55,CS,BULK
SUGAR IN THE RAW,10044800503115,12/2 LB,$62.54,CS,PACKAGES
SUGAR IN THE RAW 1200CT,00044800504009,1/1200 CT,$64.02,CS,TABLE SERVICE
Sugar In The Raw Disp Pkt,00044800503194,2/200/4.5 gm,$18.93,CS,Sugar
Sugar In The Raw Packet,00044800504009,1200/4.5 gm,$33.97,CS,Sugar
Sugar In The Raw Packet,00044800504009,1200/4.5 gm,$34.82,CS,Sugar
SUGAR IN THE RAW TURBINADO,10086631832484,12/24OZ,$55.80,CS,PACKAGES
SUGAR LIQUID 6/1LT,10811568015316,6/1 LTR,$5.84,EA,TABLE SERVICE
Sugar Packet Perfect Taste,00806795609257,2000/2.8 gm,$23.31,CS,Sugar
SUGAR PACKET TURBINADO CANE,00075779500839,1/1200BX,$29.00,CS,MISC.
SUGAR PALM THAI,70000000000009,30/1 LB,$82.10,CS,MISC.
SUGAR PS GRANULAR 6/3LB,,6/3 LB,$46.19,CS,TABLE SERVICE
SUGAR SUB BLUE,10300258275111,6/1LB,$39.57,CS,PACKAGES
SUGAR SUBSTITUTE -PINK,10086631839636,2000/1 GR,$23.68,CS,PORTION CONTROL
SUGAR SUBSTITUTE BLUE,10086631839643,2000/1 GR,$36.09,CS,PORTION CONTROL
SUGAR SUBSTITUTE YELLOW PCKT,10086631839650,2000/1 G,$33.28,CS,PORTION CONTROL
SUGAR TURBINADO,,1 / 5 LB,$14.77,CS,PANTRY
Sunchips Garden Salsa,00028400364454,104/1 oz,$49.25,CS,Bagged Vend Size
Sunchips Garden Salsa LSS,00028400444286,64/1.5 oz,$47.69,CS,Large Single Serve
Sunchips Garden Salsa XVL,00028400707664,24/2.37 oz,$33.50,CS,Bulk Snacks
Sunchips Harvest Cheddar,00028400111522,104/1 oz,$49.25,CS,Bagged Vend Size
Sunchips Harvest Cheddar LSS,00028400444279,64/1.5 oz,$47.69,CS,Large Single Serve
Sunchips Honey BBQ,00028400793896,64/1.5 oz,$45.69,CS,Large Single Serve
Sunchips Mltgrn Hrvst Chdr XVL,00028400363259,24/2.375 oz,$33.50/$1.40,CS/BX,Bulk Snacks
Sunchips Mltgrn Hrvst Chdr XVL,00028400363259,24/2.375 oz,$34.22,CS,Bulk Snacks
SUNCHIPS ORIGINAL,00028400493574,32 / 1.5 OZ,$26.99,CS,PANTRY
Sunchips Original,00028400111515,104/1 oz,$49.25,CS,Bagged Vend Size
Sunchips Original LSS,00028400444255,64/1.5 oz,$47.69,CS,Large Single Serve
Sunchips Variety Pack,00028400499323,2/30/1.5 oz,$44.06/$22.03,CS/BX,Large Single Serve
SUNFLOWER KERNEL BULK,70000000000009,1/5#,$18.63,CS,SUNFLOWER SEEDS
SUNFLOWER KERNEL OIL RST UNSLT,10074865112557,3/2 LB,$25.85,CS,SUNFLOWER SEEDS
Sunflower Kernels,10077034089896,72/2 oz,$45.20,CS,Nuts
SUNFLOWER SEED RSTD NO SALT,00687080257526,1/5 LB,$45.26,CS,SUNFLOWER SEEDS
Superfood Banana Strawberry,10851554006478,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Blackberry Vanilla,10851554006096,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Blend Blueberry Beet,10851554006034,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Blend Mango Coconut,10851554006041,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Cashew Blue Vanilla,10860005468628,70/1.13 oz,$169.40,CS,Miscellaneous Snack
Superfood Cherry Acai,10851554006119,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Strawberry Pineapple,10851554006089,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Superfood Super Berry,10851554006454,2/6/4.22 oz,$23.46/$11.73,CS/BX,Snacks
Swedish Fish Assorted Box,00704620345106,12/3.5 oz,$10.78,CS,Singles - No UPC
Swedish Fish Chews Assorted,10070462015116,12/5.12 oz,$26.88,CS,Bag Candy
Swedish Fish Red,00070462062069,12/24/2 oz,$356.90/$29.74,CS/BX,Bag Candy
Swedish Fish Red,10070462006633,12/3.6 oz,$10.24,CS,Bag Candy
Swedish Fish Red Chgmkr  21oz,00070462431469,8/1/240 ct,$152.08/$19.01,CS/BX,Bulk Candy
Swedish Fish Red Peg Bag,00070462062113,12/8 oz,$28.61,CS,Bag Candy
Swedish Fish Red Peg Bag,00070462062113,12/8 oz,$26.88,CS,Bag Candy
Sweet  N Spicy Nut Mix Trvl Pk,10077034086246,12/6 oz,$38.37,CS,Nuts
sweet brew tea 3 gal brew 2.75 lb sugar-8/48oz,543902,,$66.00,cs,
Sweet N Salty Select TravelPk,10077034086291,12/5.5oz,$38.37,CS,Nuts
SWEET POTATO BISCUIT RAW K7990 MTO,00745378799018,112 / 2 OZ,$101.01,CS,BAKERY
Sweetart Roll Singles,00079200136062,10/36/1.8 oz,$373.44/$37.34,CS/BX,Singles-Non-Chocolat
Sweetart Rope Collision,10079200049833,4/12/3.5 oz,$92.78/$23.20,CS/BX,Bag Candy
Sweetart Rope Sour Apple,00079200906290,4/12/3.5 oz,$92.78/$23.20,CS/BX,Singles-Non-Chocolat
Sweetart Ropes Cherry Punch,00079200251215,12/5 oz,$25.87,CS,Miscellaneous
Sweetarts Chewy Giant,00079200114787,10/36/1.5 oz,$380.64/$38.06,CS/BX,Singles-Non-Chocolat
Sweetarts Chewy Mini Conc Box,00079200412838,12/3.75 oz,$15.56,CS,Singles - No UPC
Sweetarts Cndy ope Strawberry,00079200952877,4/12/3.5 oz,$92.78/$23.20,CS/BX,Miscellaneous
Sweetarts Mini Chewy Peg Bag,00079200698751,12/6 oz,$26.47,CS,Bag Candy
Sweetarts Mini Chewy Pouch,00079200888589,12/24/1.8 oz,$298.75/$24.90,CS/BX,Singles-Non-Chocolat
Sweetarts Ropes Cherry Punch,00079200616229,12/3 oz,$15.56,CS,Miscellaneous
Sweetarts Ropes Rainbow Medium,00079200760328,12/5 oz,$26.47,CS,Bag Candy
Sweetarts Ropes Rainbow SSize,00079200376307,4/12/3.5 oz,$92.78/$23.20,CS/BX,Bag Candy
Sweetarts Sft Chwy Chry Punch,00079200556662,4/12/3.5 oz,$92.78/$23.20,CS/BX,Bag Candy
Sweetarts Video Box,00079200867058,10/5 oz,$12.96,CS,Concessions
SWEETENER BLUE FBC 1250CT,10840825002660,1/1250 IND,$18.30,CS,TABLE SERVICE
Sweetener Blue Packet,00806795608922,2000/1 gm,$27.50,CS,Sugar
SWEETENER EQUAL 2000CT,10300258275531,2000/1 EA,$64.00,CS,TABLE SERVICE
Sweetener Extract in the Raw,10044800750502,12/50 ct,$50.33/$4.19,CS/BX,Sugar Substitutes
Sweetener Packet Stevia,00806795609240,1000/1 gm,$26.36,CS,Sugar
SWEETENER PINK FBC 1250CT,18408250026877,1/1250 IND,$19.50,CS,TABLE SERVICE
Sweetener Pink Packet,00806795608885,2000/1 gm,$23.89,CS,Sugar
Sweetener Pink Packet TFF,00044800520504,2000/1 gm,$21.84,CS,Sugar Substitutes
SWEETENER PS BLUE 3/2LB,,3/2 LB,$42.96,CS,TABLE SERVICE
SWEETENER PS PINK 3/2LB,,3/2 LB,$41.31,CS,TABLE SERVICE
SWEETENER PS YELLOW 3/2LB,,3/2 LB,$55.81,CS,TABLE SERVICE
SWEETENER SPLENDA 400CT/4CS,50719098200241,4/400 CT,$33.76,EA,TABLE SERVICE
Sweetener Sweet N Low Pkt,00044800501114,12/100/1 gm,$28.32,CS,Sugar Substitutes
SWEETENER SWEET N'LOW 3000CT,,1/3000 CT,$62.06,CS,TABLE SERVICE
SWEETENER TEA 100% BIB 5GL CS,10811568015309,1/5 GL,$96.34,EA,TABLE SERVICE
